CACode,VaCode,Estimate,ASE,Flag
C08A,V30D,12,1.4,
C08A,V30E,48.5,1.9,
C08A,V31A,46.5,2.4,
C08A,V32A,18.8,2.2,
C08A,V33A,3.6,0.8,
C08A,V34A,20.3,2.1,
C08A,V35A,18.6,1.8,
C08A,V36A,4.8,1,
C08A,V37A,31.3,4,
C08A,V37B,14.8,2.8,
C08A,V37C,11.7,3.2,
C08A,V37D,8.1,2.1,
C08A,V37E,32,3.6,
C08A,V37F,2.1,0.9,*
C08A,V38A,37.4,5.8,
C08A,V39A,22.1,4.3,
C08A,V40A,13.4,3.8,
C08A,V41A,9.3,3.2,*
C08A,V42A,24.9,4.5,
C08A,V43A,7.2,2.5,*
C08A,V44A,15.6,1.6,
C08A,V44B,16.8,1.6,
C08A,V44C,11.9,1.3,
C08A,V44D,16.6,1.6,
C08A,V44E,39.1,2.1,
C08A,V45A,50.6,3,
C08A,V45B,21.1,2.4,
C08A,V45C,11.9,2,
C08A,V45D,7.2,1.6,
C08A,V45E,9.2,1.7,
C08A,V46A,22.6,4.7,
C08A,V46B,13.3,3.8,
C08A,V46C,10.8,3.3,*
C08A,V46D,25.2,4.7,
C08A,V46E,28.1,5.3,
C08A,V47A,20.8,3.7,
C08A,V47B,13.4,2.7,
C08A,V47C,12.3,2.3,
C08A,V47D,10.6,3.2,*
C08A,V47E,9.4,2.5,
C08A,V47F,12.2,2.1,
C08A,V47G,5.9,2,*
C08A,V47H,5.7,1.7,*
C08A,V47I,9.8,2.5,
C08B,V00T,37.3,1.4,
C08B,V01A,41.8,2.4,
C08B,V01B,47,2.3,
C08B,V01C,6.8,1.2,
C08B,V01D,4.5,0.9,
C08B,V02A,3.2,0.9,
C08B,V02B,9.4,1.3,
C08B,V02C,83.5,1.9,
C08B,V02D,2.5,0.7,
C08B,V02E,1.5,0.7,*
C08B,V03A,55.8,2.4,
C08B,V03B,38.4,2.3,
C08B,V03C,3.8,0.8,
C08B,V03D,2,0.6,*
C08B,V04A,9.3,1.3,
C08B,V04B,6.6,1.1,
C08B,V04C,20.6,2,
C08B,V04D,11.5,1.3,
C08B,V04E,16.9,1.6,
C08B,V04F,15.2,1.6,
C08B,V04G,5.6,1,
C08B,V04H,14.3,1.6,
C08B,V04M,6.5,0.1,
C08B,V05A,23.1,1.7,
C08B,V05B,30.2,2,
C08B,V05C,42.3,2,
C08B,V05D,4.4,0.8,
C08B,V06A,3.3,0.6,
C08B,V06B,34.8,1.9,
C08B,V06C,61.9,2,
C08B,V07A,38.7,2.1,
C08B,V07B,61.3,2.1,
C08B,V08A,16.4,2.7,
C08B,V08B,28.2,2.8,
C08B,V08C,55.3,3.7,
C08B,V09A,29.1,2,
C08B,V09B,50.4,2.2,
C08B,V09C,16.6,1.7,
C08B,V09D,4,0.8,
C08B,V10A,59.4,6.7,
C08B,V11A,15.6,4.1,
C08B,V12A,37.8,7,
C08B,V13A,16.3,5.8,*
C08B,V14A,52.4,8.3,
C08B,V15A,25.5,8.8,*
C08B,V16A,14.5,4.8,*
C08B,V17A,86.1,1.8,
C08B,V17B,9.1,1.6,
C08B,V17C,2.3,0.6,
C08B,V17D,2.5,0.8,*
C08B,V18A,72.8,2.4,
C08B,V18B,18.6,2.1,
C08B,V18C,4.8,1,
C08B,V18D,2.9,0.6,
C08B,V18E,0.8,0.5,**
C08B,V19A,2.8,0.7,
C08B,V19B,11.1,1.3,
C08B,V19C,9.6,1.4,
C08B,V19D,76.5,1.9,
C08B,V20A,36.7,4.8,
C08B,V21A,40.6,4.9,
C08B,V22A,15.9,4,
C08B,V23A,20.6,4,
C08B,V24A,37.2,2.1,
C08B,V24B,15.4,1.7,
C08B,V24C,6.6,1.2,
C08B,V24D,2.9,0.9,*
C08B,V24E,32,2,
C08B,V24F,5.9,1.1,
C08B,V25A,51.6,2.3,
C08B,V25B,24.8,1.9,
C08B,V25C,13.3,1.6,
C08B,V25D,5.3,1.1,
C08B,V25E,5.1,1.2,
C08B,V26A,51.5,4.6,
C08B,V27A,34.2,4.4,
C08B,V28A,24.8,4,
C08B,V29A,23.4,3.6,
C08B,V29B,58.2,4.1,
C08B,V29C,3.4,1.6,*
C08B,V29D,8,2.3,
C08B,V29E,7,1.8,
C08B,V30A,17.7,1.9,
C08B,V30B,11.1,1.5,
C08B,V30C,12.6,1.7,
C08B,V30D,13.7,1.6,
C08B,V30E,44.8,2.3,
C08B,V31A,48.2,2.9,
C08B,V32A,18.2,1.9,
C08B,V33A,3.7,0.9,
C08B,V34A,18.1,2,
C08B,V35A,22.6,2.1,
C08B,V36A,4.9,1.1,
C08B,V37A,32.9,4.1,
C08B,V37B,16.2,2.5,
C08B,V37C,12.8,2.9,
C08B,V37D,8.4,2.2,
C08B,V37E,27.7,3.5,
C08B,V37F,2.1,1.1,**
C08B,V38A,37.2,5.7,
C08B,V39A,22.8,4.3,
C08B,V40A,13.8,4.3,*
C08B,V41A,10.3,3,
C08B,V42A,25,4.8,
C08B,V43A,8.4,2.8,*
C08B,V44A,17.8,1.8,
C08B,V44B,22.2,1.9,
C08B,V44C,11.9,1.4,
C08B,V44D,17.4,1.6,
C08B,V44E,30.7,1.8,
C08B,V45A,41.7,3.2,
C08B,V45B,20.7,2.2,
C08B,V45C,17.5,2.5,
C08B,V45D,8.2,1.5,
C08B,V45E,11.9,2.2,
C08B,V46A,25.5,4.6,
C08B,V46B,13.7,3.7,
C08B,V46C,10,3.1,*
C08B,V46D,21.8,4.4,
C08B,V46E,28.9,4.5,
C08B,V47A,16.1,3.5,
C08B,V47B,20.1,2.5,
C08B,V47C,14.9,2.6,
C08B,V47D,11,2.4,
C08B,V47E,8.2,1.9,
C08B,V47F,11.5,2.2,
C08B,V47G,4.9,1.7,*
C08B,V47H,6.1,1.6,
C08B,V47I,7.2,2.1,
C08C,V00T,20.1,1,
C08C,V01A,49.5,3.1,
C08C,V01B,41.5,3.2,
C08C,V01C,5.7,1.3,
C08C,V01D,3.2,1,*
C08C,V02A,1.3,0.7,**
C08C,V02B,7.9,1.9,
C08C,V02C,88.9,2.2,
C08C,V02D,1.2,0.5,*
C08C,V02E,0.8,0.4,**
C08C,V03A,64.2,2.6,
C08C,V03B,31,2.7,
C08C,V03C,3.5,1,
C08C,V03D,1.2,0.6,*
C08C,V04A,8.3,1.5,
C08C,V04B,5.5,1.1,
C08C,V04C,18.1,2.4,
C08C,V04D,9.9,1.7,
C08C,V04E,17.5,2.1,
C08C,V04F,16.5,2.1,
C08C,V04G,5.7,1.4,
C08C,V04H,18.4,2.2,
C08C,V04M,6.8,0.1,
C08C,V05A,16,1.9,
C08C,V05B,27.6,2.7,
C08C,V05C,52.9,3,
C08C,V05D,3.6,1.1,
C08C,V06A,1.5,0.7,*
C08C,V06B,27.7,2.3,
C08C,V06C,70.8,2.4,
C08C,V07A,35.4,2.9,
C08C,V07B,64.6,2.9,
C08C,V08A,12,3.4,
C08C,V08B,26.5,3.8,
C08C,V08C,61.5,4.3,
C08C,V09A,31.9,2.9,
C08C,V09B,51.1,2.9,
C08C,V09C,13.4,1.8,
C08C,V09D,3.6,1.2,*
C08C,V10A,53,7.6,
C08C,V11A,17.5,5.6,*
C08C,V12A,44.3,8.1,
C08C,V13A,6.5,6,**
C08C,V14A,59.4,11.7,
C08C,V15A,25.2,11.3,*
C08C,V16A,13.5,7.8,**
C08C,V17A,87.7,1.7,
C08C,V17B,7.9,1.4,
C08C,V17C,2.4,0.9,*
C08C,V17D,2,0.6,*
C08C,V18A,74.5,2.3,
C08C,V18B,17.5,2,
C08C,V18C,4.3,1.1,
C08C,V18D,3,0.8,
C08C,V18E,0.7,0.4,**
C08C,V19A,2.6,0.7,
C08C,V19B,12.6,2,
C08C,V19C,11.7,1.8,
C08C,V19D,73.1,2.7,
C08C,V20A,36.5,6.8,
C08C,V21A,45.8,6.4,
C08C,V22A,15,5.1,*
C08C,V23A,20.3,5.1,
C08C,V24A,44.3,3.3,
C08C,V24B,9.7,1.6,
C08C,V24C,10.3,1.9,
C08C,V24D,1.3,0.5,*
C08C,V24E,28,3.1,
C08C,V24F,6.5,1.4,
C08C,V25A,58.4,2.9,
C08C,V25B,23.7,2.5,
C08C,V25C,11.6,2.1,
C08C,V25D,4,1,
C08C,V25E,2.3,1,*
C08C,V26A,69.6,6.3,
C08C,V27A,15.6,4.4,
C08C,V28A,18.9,5.6,
C08C,V29A,35.7,5,
C08C,V29B,45.6,5.5,
C08C,V29C,1.3,0.8,**
C08C,V29D,6.5,2.6,*
C08C,V29E,11,3.1,
C08C,V30A,21.3,2.4,
C08C,V30B,11.4,1.9,
C08C,V30C,10.5,1.8,
C08C,V30D,14,2.2,
C08C,V30E,42.8,2.9,
C08C,V31A,61,3.6,
C08C,V32A,7.4,1.8,
C08C,V33A,3.2,1.3,*
C08C,V34A,18.3,3,
C08C,V35A,19.2,2.7,
C08C,V36A,3.4,1.2,*
C08C,V37A,39.7,4.8,
C08C,V37B,14.3,3.3,
C08C,V37C,8.6,2.6,
C08C,V37D,7.7,2.7,*
C08C,V37E,26.4,3.5,
C08C,V37F,3.3,1.4,*
C08C,V38A,56.5,7.7,
C08C,V39A,6.8,3.8,**
C08C,V40A,4.3,2.7,**
C08C,V41A,12.5,4,*
C08C,V42A,27.5,6.7,
C08C,V43A,4.2,2.5,**
C08C,V44A,12,1.9,
C08C,V44B,18.2,2.3,
C08C,V44C,14.1,2.1,
C08C,V44D,20.3,2.3,
C08C,V44E,35.4,2.9,
C08C,V45A,50,4.1,
C08C,V45B,20.4,3.3,
C08C,V45C,14.2,2.6,
C08C,V45D,8.6,2.3,
C08C,V45E,6.8,2.2,*
C08C,V46A,20.9,5.7,
C08C,V46B,13.8,4.5,*
C08C,V46C,17.2,4.6,
C08C,V46D,25,5.4,
C08C,V46E,23,5.1,
C08C,V47A,14.6,4,
C08C,V47B,38.3,5,
C08C,V47C,8.5,2.7,*
C08C,V47D,8.1,2.9,*
C08C,V47E,7.7,2.8,*
C08C,V47F,9.4,3.4,*
C08C,V47G,4.2,2.2,**
C08C,V47H,3.4,1.7,**
C08C,V47I,5.8,2.6,*
C09A,V00T,65.6,1.3,
C09A,V01A,50.9,1.8,
C09A,V01B,41.8,1.8,
C09A,V01C,4.6,0.7,
C09A,V01D,2.7,0.5,
C09A,V02A,0.9,0.4,*
C09A,V02B,6.1,0.9,
C09A,V02C,90.8,1.1,
C09A,V02D,1.1,0.3,*
C09A,V02E,1,0.4,*
C09A,V03A,61,2.1,
C09A,V03B,33.7,1.9,
C09A,V03C,3.5,0.7,
C09A,V03D,1.8,0.5,
C09A,V04A,8,0.8,
C09A,V04B,6.2,0.9,
C09A,V04C,20.2,1.6,
C09A,V04D,11.2,1.1,
C09A,V04E,17.5,1.1,
C09A,V04F,15.6,1.3,
C09A,V04G,6,0.7,
C09A,V04H,15.4,1.2,
C09A,V04M,6.7,0.1,
C09A,V05A,15,1.2,
C09A,V05B,30,1.5,
C09A,V05C,52.5,1.6,
C09A,V05D,2.4,0.5,
C09A,V06A,1.3,0.3,
C09A,V06B,25.3,1.4,
C09A,V06C,73.3,1.4,
C09A,V07A,29.7,1.5,
C09A,V07B,70.3,1.5,
C09A,V08A,10.2,1.7,
C09A,V08B,26.3,2.3,
C09A,V08C,63.6,2.7,
C09A,V09A,32.1,1.9,
C09A,V09B,51.3,1.8,
C09A,V09C,13.4,1.2,
C09A,V09D,3.3,0.6,
C09A,V10A,61.5,3.9,
C09A,V11A,16.9,2.9,
C09A,V12A,37.5,4.4,
C09A,V17A,87.7,1.1,
C09A,V17B,8.3,0.9,
C09A,V17C,2,0.5,
C09A,V17D,2,0.4,
C09A,V18A,74.5,1.6,
C09A,V18B,17.1,1.3,
C09A,V18C,4.4,0.7,
C09A,V18D,3,0.5,
C09A,V18E,0.9,0.3,*
C09A,V19A,3,0.6,
C09A,V19B,10.6,1.1,
C09A,V19C,9.8,1.1,
C09A,V19D,76.5,1.6,
C09A,V20A,38.5,4.8,
C09A,V21A,39.6,4,
C09A,V22A,12.6,3,
C09A,V23A,24.4,3.8,
C09A,V24A,40.4,2.1,
C09A,V24B,9.5,1,
C09A,V24C,8.8,1,
C09A,V24D,2.1,0.6,
C09A,V24E,33.1,2.1,
C09A,V24F,6.1,0.8,
C09A,V25A,59.3,1.7,
C09A,V25B,23.6,1.6,
C09A,V25C,11.1,1.2,
C09A,V25D,3.9,0.7,
C09A,V25E,2.1,0.5,
C09A,V26A,64.7,3.6,
C09A,V27A,23.5,3.6,
C09A,V28A,18.2,2.9,
C09A,V29A,30.6,3.3,
C09A,V29B,47.6,3.7,
C09A,V29C,1.4,0.6,*
C09A,V29D,9.9,2.7,
C09A,V29E,10.6,1.7,
C09A,V30A,17.1,1.3,
C09A,V30B,9.5,1,
C09A,V30C,11.7,1.1,
C09A,V30D,13.7,1.3,
C09A,V30E,48,1.5,
C09A,V31A,54.6,2.1,
C09A,V32A,10.6,1.2,
C09A,V33A,2.6,0.6,
C09A,V34A,20.3,1.7,
C09A,V35A,22,1.6,
C09A,V36A,3.5,0.7,
C09A,V37A,35.8,3.6,
C09A,V37B,14.2,2,
C09A,V37C,10.6,2.1,
C09A,V37D,7.7,1.7,
C09A,V37E,29.8,2.8,
C09A,V37F,1.8,0.8,*
C09A,V38A,49.7,4.6,
C09A,V39A,12.3,3.2,
C09A,V40A,5.9,2.2,*
C09A,V41A,10.7,2.6,
C09A,V42A,28.9,3.5,
C09A,V43A,4.6,1.5,*
C09A,V44A,8.1,0.9,
C09A,V44B,14.1,1.3,
C09A,V44C,11.9,1.2,
C09A,V44D,18.9,1.2,
C09A,V44E,47,1.7,
C09A,V45A,56.6,2.8,
C09A,V45B,18.8,2.2,
C09A,V45C,12.4,1.8,
C09A,V45D,5.6,1.2,
C09A,V45E,6.5,1.5,
C09A,V46A,21.6,3.3,
C09A,V46B,9.2,2.3,
C09A,V46C,14.6,2.7,
C09A,V46D,28.9,3.1,
C09A,V46E,25.7,3.2,
C09A,V47A,4.5,1.7,*
C09A,V47B,54,4.1,
C09A,V47C,11.2,2.6,
C09A,V47D,5.4,2.2,*
C09A,V47E,3.7,1.5,*
C09A,V47F,6.1,1.7,
C09A,V47G,4,2,*
C09A,V47H,4.2,1.6,*
C09A,V47I,6.9,2.2,*
C09B,V00T,34.4,1.3,
C09B,V01A,31.8,2.4,
C09B,V01B,50.9,2.6,
C09B,V01C,10.2,1.5,
C09B,V01D,7.1,1.1,
C09B,V02A,6.7,1.5,
C09B,V02B,14.6,1.8,
C09B,V02C,72.4,2.9,
C09B,V02D,4.7,1,
C09B,V02E,1.7,0.6,*
C09B,V03A,46.9,2.6,
C09B,V03B,43.6,2.5,
C09B,V03C,6.3,1.1,
C09B,V03D,3.2,0.7,
C09B,V04A,14.2,2,
C09B,V04B,8.2,1.5,
C09B,V04C,21.5,2.2,
C09B,V04D,12.1,1.6,
C09B,V04E,14.2,1.6,
C09B,V04F,11.3,1.4,
C09B,V04G,5.4,1.2,
C09B,V04H,13,1.7,
C09B,V04M,6.1,0.1,
C09B,V05A,33,2.1,
C09B,V05B,27.4,2.1,
C09B,V05C,31.7,2.7,
C09B,V05D,7.9,1.2,
C09B,V06A,8.1,1.2,
C09B,V06B,40.5,2.6,
C09B,V06C,51.4,2.6,
C09B,V07A,47.4,2.5,
C09B,V07B,52.6,2.5,
C09B,V08A,24.6,3.3,
C09B,V08B,30.9,3.6,
C09B,V08C,44.5,3.4,
C09B,V09A,27.6,2.3,
C09B,V09B,49.8,2.2,
C09B,V09C,16.6,1.6,
C09B,V09D,6,1.2,
C09B,V13A,15.4,3.8,
C09B,V14A,54,5.3,
C09B,V15A,22.2,4.9,
C09B,V16A,17.3,3.5,
C09B,V17A,84.5,1.9,
C09B,V17B,10.5,1.9,
C09B,V17C,2.7,0.8,*
C09B,V17D,2.3,0.7,
C09B,V18A,74.6,2.6,
C09B,V18B,17.1,2.4,
C09B,V18C,4.1,0.9,
C09B,V18D,3.4,0.9,
C09B,V18E,0.9,0.4,*
C09B,V19A,2.7,0.7,
C09B,V19B,9.7,1.4,
C09B,V19C,9.2,1.5,
C09B,V19D,78.4,2.3,
C09B,V20A,41.6,5.5,
C09B,V21A,32.7,5.2,
C09B,V22A,12.5,3.8,*
C09B,V23A,24.3,6.8,
C09B,V24A,34,2.6,
C09B,V24B,28,2.9,
C09B,V24C,3.8,1.2,*
C09B,V24D,4.5,1.1,
C09B,V24E,25.4,2.8,
C09B,V24F,4.3,1.3,*
C09B,V25A,36.8,2.6,
C09B,V25B,27.9,2.2,
C09B,V25C,16.1,1.8,
C09B,V25D,8.7,1.5,
C09B,V25E,10.5,1.7,
C09B,V26A,42.6,4.7,
C09B,V27A,40.5,4.4,
C09B,V28A,28.9,4.1,
C09B,V29A,16.5,4.3,
C09B,V29B,69.8,4.6,
C09B,V29C,3.6,1.4,*
C09B,V29D,5.6,1.8,*
C09B,V29E,4.5,1.7,*
C09B,V30A,19.1,2,
C09B,V30B,12.9,1.8,
C09B,V30C,14,1.8,
C09B,V30D,11.9,1.5,
C09B,V30E,42.1,2.5,
C09B,V31A,39.7,2.9,
C09B,V32A,28.8,2.5,
C09B,V33A,5.8,1.3,
C09B,V34A,16.7,2,
C09B,V35A,16.5,2.2,
C09B,V36A,6.9,1.4,
C09B,V37A,30.7,4.5,
C09B,V37B,16.7,2.8,
C09B,V37C,12.6,3.4,
C09B,V37D,8.6,1.9,
C09B,V37E,28.2,3.8,
C09B,V37F,3.1,1.1,*
C09B,V38A,29.1,5.8,
C09B,V39A,29.1,5.2,
C09B,V40A,19.9,4.8,
C09B,V41A,9.7,3,*
C09B,V42A,20.7,4.6,
C09B,V43A,10.5,3.3,*
C09B,V44A,30.1,2.2,
C09B,V44B,28.6,1.9,
C09B,V44C,13.3,1.6,
C09B,V44D,15.2,1.8,
C09B,V44E,12.8,1.6,
C09B,V45A,38.1,3,
C09B,V45B,22.5,2,
C09B,V45C,16.7,1.9,
C09B,V45D,9.8,1.5,
C09B,V45E,12.9,1.6,
C09B,V46A,27.1,5.4,
C09B,V46B,23.9,5.7,
C09B,V46C,5.9,2.8,*
C09B,V46D,12.2,3.6,
C09B,V46E,30.8,5.8,
C09B,V47A,25.1,3.2,
C09B,V47B,1.7,0.7,*
C09B,V47C,13.8,2.1,
C09B,V47D,13,2.8,
C09B,V47E,11.4,1.7,
C09B,V47F,14.4,2,
C09B,V47G,5.8,1.6,
C09B,V47H,6.2,1.2,
C09B,V47I,8.5,1.7,
C10A,V00T,28.5,1,
C10A,V01A,51.3,2.2,
C10A,V01B,41.4,2.3,
C10A,V01C,5,1,
C10A,V01D,2.2,0.6,
C10A,V02A,2.7,0.8,*
C10A,V02B,8.7,1.5,
C10A,V02C,85.5,2.1,
C10A,V02D,2,0.6,
C10A,V02E,1,0.4,*
C10A,V03A,60.9,2.3,
C10A,V03B,34.4,2.3,
C10A,V03C,3.2,0.7,
C10A,V03D,1.6,0.6,*
C10A,V04A,6.6,1.2,
C10A,V04B,5.6,1.2,
C10A,V04C,20.5,1.9,
C10A,V04D,11.1,1.2,
C10A,V04E,15.3,1.5,
C10A,V04F,16.2,1.9,
C10A,V04G,6.5,1.2,
C10A,V04H,18.3,2.2,
C10A,V04M,6.8,0.1,
C10A,V05A,16.5,1.6,
C10A,V05B,29.2,1.9,
C10A,V05C,49.8,2.1,
C10A,V05D,4.5,1,
C10A,V06A,2.1,0.7,*
C10A,V06B,25.5,2.1,
C10A,V06C,72.5,2,
C10A,V07A,28.6,2.2,
C10A,V07B,71.4,2.2,
C10A,V08A,14,3.3,
C10A,V08B,25.4,4,
C10A,V08C,60.6,4.9,
C10A,V09A,35.8,2.4,
C10A,V09B,50.3,2.5,
C10A,V09C,11.1,1.3,
C10A,V09D,2.8,0.8,
C10A,V10A,53.6,6.2,
C10A,V11A,16.9,6,*
C10A,V12A,40.4,6.7,
C10A,V13A,13.3,9.6,**
C10A,V14A,45.8,11.6,
C10A,V15A,29.9,11.8,*
C10A,V16A,17.7,8.6,*
C10A,V17A,89.5,1.4,
C10A,V17B,6.8,1.2,
C10A,V17C,1.9,0.6,*
C10A,V17D,1.9,0.7,*
C10A,V18A,76.5,1.8,
C10A,V18B,15.9,1.6,
C10A,V18C,4.2,0.9,
C10A,V18D,3.1,0.7,
C10A,V18E,0.3,0.2,**
C10A,V19A,2.2,0.6,
C10A,V19B,9.8,1.4,
C10A,V19C,8.7,1.3,
C10A,V19D,79.3,1.7,
C10A,V20A,43.7,5.1,
C10A,V21A,36.8,5.5,
C10A,V22A,12.8,4.6,*
C10A,V23A,18.6,4.6,
C10A,V24A,38.8,2,
C10A,V24B,11.5,1.5,
C10A,V24C,9.7,1.6,
C10A,V24D,1.7,0.6,*
C10A,V24E,32.8,2.4,
C10A,V24F,5.6,1.1,
C10A,V25A,57.8,2.2,
C10A,V25B,23.9,2.2,
C10A,V25C,11.4,1.9,
C10A,V25D,3.4,0.8,
C10A,V25E,3.6,0.9,
C10A,V26A,60.7,5.6,
C10A,V27A,22.4,4.6,
C10A,V28A,23.2,5.7,
C10A,V29A,27.4,4.3,
C10A,V29B,52.1,5.1,
C10A,V29C,1.7,1.1,**
C10A,V29D,9.2,3.3,*
C10A,V29E,9.6,2.3,
C10A,V30A,17.2,2,
C10A,V30B,9.7,1.3,
C10A,V30C,12,1.6,
C10A,V30D,13,1.5,
C10A,V30E,48.1,2.1,
C10A,V31A,53.6,2.7,
C10A,V32A,10,2,
C10A,V33A,2.2,0.6,
C10A,V34A,19.7,2.2,
C10A,V35A,24,2.2,
C10A,V36A,3.2,0.9,
C10A,V37A,33.8,16.3,*
C10A,V37B,17.5,13,**
C10A,V37C,12.9,11.2,**
C10A,V37D,8.4,8.8,***
C10A,V37E,19.8,14,**
C10A,V37F,7.6,10.5,***
C10A,V38A,47.4,27.9,**
C10A,V39A,27.2,23.1,**
C10A,V40A,13.3,15.7,***
C10A,V41A,8.6,16.9,***
C10A,V42A,27.5,23.7,**
C10A,V43A,7.6,15.3,***
C10A,V44A,15.2,1.6,
C10A,V44B,17,1.6,
C10A,V44C,10.7,1.3,
C10A,V44D,15.1,1.5,
C10A,V44E,41.9,2.5,
C10A,V45A,47.1,3.7,
C10A,V45B,18.9,2.9,
C10A,V45C,15,2.6,
C10A,V45D,7.9,2.1,
C10A,V45E,11.1,2.8,
C10A,V46A,25.6,4.6,
C10A,V46B,10.6,3.1,
C10A,V46C,12.3,3.4,
C10A,V46D,22.4,4,
C10A,V46E,29,4.6,
C10A,V47A,13.9,3.3,
C10A,V47B,27.3,3.8,
C10A,V47C,13,3.1,
C10A,V47D,9.5,2.6,
C10A,V47E,6.9,2.4,*
C10A,V47F,11.2,2.7,
C10A,V47G,5.1,2.4,*
C10A,V47H,6.3,2.6,*
C10A,V47I,6.8,2.5,*
C10B,V00T,41.5,1.4,
C10B,V01A,41,2.4,
C10B,V01B,46.9,2.4,
C10B,V01C,7.3,1.3,
C10B,V01D,4.9,0.9,
C10B,V02A,2.2,1,*
C10B,V02B,7.9,1.3,
C10B,V02C,87.4,1.9,
C10B,V02D,1.3,0.5,*
C10B,V02E,1.1,0.5,*
C10B,V03A,53.2,2.6,
C10B,V03B,39.4,2.3,
C10B,V03C,5,1.1,
C10B,V03D,2.4,0.7,*
C10B,V04A,11,1.5,
C10B,V04B,7.4,1.1,
C10B,V04C,21.4,2.4,
C10B,V04D,11.4,1.6,
C10B,V04E,17.6,1.5,
C10B,V04F,13.1,1.5,
C10B,V04G,5.9,1,
C10B,V04H,12.3,1.6,
C10B,V04M,6.3,0.1,
C10B,V05A,22.3,1.8,
C10B,V05B,29.7,2.1,
C10B,V05C,45,2.6,
C10B,V05D,3,0.6,
C10B,V06A,3.4,0.7,
C10B,V06B,33.6,2.2,
C10B,V06C,63,2.2,
C10B,V07A,40.5,2.3,
C10B,V07B,59.5,2.3,
C10B,V08A,14.8,2.5,
C10B,V08B,30.9,3.1,
C10B,V08C,54.3,3.5,
C10B,V09A,27.3,2.6,
C10B,V09B,53,2.4,
C10B,V09C,15.4,1.6,
C10B,V09D,4.3,0.9,
C10B,V10A,66.3,7,
C10B,V11A,18.9,4.5,
C10B,V12A,35.5,7.3,
C10B,V13A,17.8,5.6,*
C10B,V14A,57.9,7.9,
C10B,V15A,19.2,7,*
C10B,V16A,15.4,5,*
C10B,V17A,85.5,1.6,
C10B,V17B,10.5,1.4,
C10B,V17C,2.5,0.7,
C10B,V17D,1.5,0.5,*
C10B,V18A,74.9,2.4,
C10B,V18B,17.3,2.1,
C10B,V18C,4.3,0.9,
C10B,V18D,2.3,0.6,
C10B,V18E,1.2,0.5,*
C10B,V19A,2.4,0.8,*
C10B,V19B,10.8,1.4,
C10B,V19C,10.4,1.5,
C10B,V19D,76.5,2.2,
C10B,V20A,36.8,5.4,
C10B,V21A,41.1,4.8,
C10B,V22A,12.8,3.4,
C10B,V23A,26.2,4.9,
C10B,V24A,38.4,2.9,
C10B,V24B,13.3,2.1,
C10B,V24C,6.1,1.2,
C10B,V24D,2.8,1.1,*
C10B,V24E,33.4,3,
C10B,V24F,6.1,1.2,
C10B,V25A,53.7,2.8,
C10B,V25B,25.3,2.1,
C10B,V25C,12.3,1.4,
C10B,V25D,4.9,1.2,
C10B,V25E,3.8,0.9,
C10B,V26A,56.4,5.6,
C10B,V27A,33.6,5,
C10B,V28A,20.3,4.6,
C10B,V29A,26.6,3.9,
C10B,V29B,53.4,4.3,
C10B,V29C,2.6,1.3,*
C10B,V29D,8.2,2.2,
C10B,V29E,9.1,2.4,
C10B,V30A,20.3,1.6,
C10B,V30B,11,1.6,
C10B,V30C,12.9,1.6,
C10B,V30D,13.7,1.7,
C10B,V30E,42.1,2.1,
C10B,V31A,50.5,3.3,
C10B,V32A,17.8,2,
C10B,V33A,4.1,1,
C10B,V34A,16.8,2.2,
C10B,V35A,21.6,2.3,
C10B,V36A,4.3,1,
C10B,V37A,35.4,2.7,
C10B,V37B,14.3,1.8,
C10B,V37C,11.9,2.5,
C10B,V37D,7.3,1.4,
C10B,V37E,28.8,2.5,
C10B,V37F,2.3,0.7,
C10B,V38A,44.3,4.2,
C10B,V39A,17.1,3.1,
C10B,V40A,11,2.8,
C10B,V41A,9.6,2.1,
C10B,V42A,26.2,3.4,
C10B,V43A,6.2,1.7,
C10B,V44A,11.9,1.5,
C10B,V44B,20.2,1.9,
C10B,V44C,14.4,1.8,
C10B,V44D,21.1,1.9,
C10B,V44E,32.4,2.3,
C10B,V45A,53.1,3.1,
C10B,V45B,22.1,2.4,
C10B,V45C,12.8,2.1,
C10B,V45D,5.9,1.3,
C10B,V45E,6.1,1.4,
C10B,V46A,15.1,4.2,
C10B,V46B,14.7,3.7,
C10B,V46C,16.1,3.7,
C10B,V46D,27.9,4.9,
C10B,V46E,26.2,4.9,
C10B,V47A,15.8,2.9,
C10B,V47B,25.9,3.5,
C10B,V47C,9.5,2.4,
C10B,V47D,9,2.3,
C10B,V47E,9.6,2.4,
C10B,V47F,13.9,2.8,
C10B,V47G,4.5,1.8,*
C10B,V47H,5,1.7,*
C10B,V47I,6.7,1.7,
C10C,V00T,9.6,0.8,
C10C,V01A,36.4,3.5,
C10C,V01B,47.6,3.7,
C10C,V01C,9.2,2.3,
C10C,V01D,6.8,1.9,
C10C,V02A,3.7,1.5,*
C10C,V02B,8.9,2.5,
C10C,V02C,83,3,
C10C,V02D,2.4,1.1,*
C10C,V02E,2.1,1.3,**
C10C,V03A,50.4,4.7,
C10C,V03B,39.3,4.4,
C10C,V03C,6.3,2,*
C10C,V03D,4,1.3,*
C10C,V04A,18.2,3.8,
C10C,V04B,8.1,2,
C10C,V04C,19.5,3,
C10C,V04D,11.7,2.6,
C10C,V04E,14.6,2.7,
C10C,V04F,11.9,2.6,
