CACode,VaCode,Estimate,ASE,Flag
C13D,V22F,3.1,1.7,**
C13D,V22G,17.3,4,
C13D,V22H,5.5,3,**
C13D,V23A,74.7,4.3,
C13D,V23B,25.3,4.3,
C13D,V24A,13.4,6.1,*
C13D,V24B,30.1,7.1,
C13D,V24C,12.7,4.3,*
C13D,V24D,14.9,4.8,*
C13D,V24E,11.8,4.8,*
C13D,V24F,17.1,4.5,
C13D,V25A,80.6,4.2,
C13D,V25B,19.4,4.2,
C13D,V26A,4.9,3,**
C13D,V26B,3.9,1.8,*
C13D,V26C,30.9,6.7,
C13D,V26D,16.9,4.2,
C13D,V26E,26.4,5.5,
C13D,V26F,17,5.2,*
C13D,V27A,19.8,3.8,
C13D,V27B,80.2,3.8,
C13D,V28A,56.6,8.6,
C13D,V29A,92.1,2.8,
C13D,V30A,84,5.1,
C13E,V00T,4.3,0,B
C13E,V01A,7.5,2.8,*
C13E,V01B,13.9,3.9,
C13E,V01C,12.2,3,
C13E,V01D,16.3,4.1,
C13E,V01E,26.3,5.4,
C13E,V01F,8.9,2.5,
C13E,V01G,14.8,5.5,*
C13E,V01M,7.2,0.3,
C13E,V02A,28.7,6.3,
C13E,V02B,16,4,
C13E,V02C,9.3,3.5,*
C13E,V02D,14.9,3.7,
C13E,V02E,13.1,3.7,
C13E,V02F,7.1,2.6,*
C13E,V02G,10.9,3.7,*
C13E,V02M,5.8,0.3,
C13E,V03A,64.5,6,
C13E,V03B,25.9,5.5,
C13E,V03C,7.8,4.3,**
C13E,V03D,1.8,1.7,**
C13E,V04F,80.3,16.9,
C13E,V05A,37.5,42.9,***
C13E,V06A,43.8,6.2,
C13E,V06B,40.5,5.8,
C13E,V06C,12.7,4.1,*
C13E,V06D,3,1.6,**
C13E,V07A,73.8,25,*
C13E,V08A,28.8,25.8,**
C13E,V09A,68.7,7,
C13E,V09B,27.9,6.4,
C13E,V09C,2.6,1.7,**
C13E,V09D,0.7,0.6,**
C13E,V10A,S,,S
C13E,V11A,S,,S
C13E,V12A,34.5,9.1,
C13E,V12B,20.8,4.9,
C13E,V12C,14.9,4.7,*
C13E,V12D,29.9,6.7,
C13E,V13A,55.3,11.8,
C13E,V14A,9.4,5.8,**
C13E,V15A,30.9,12.3,*
C13E,V16A,13.1,8.1,**
C13E,V17A,59.4,5.7,
C13E,V17B,40.6,5.7,
C13E,V18A,3.2,2.6,**
C13E,V18B,41.4,7.2,
C13E,V18C,35.7,6.1,
C13E,V18D,5.7,3.1,**
C13E,V18E,3.3,2.1,**
C13E,V18F,10.7,3.9,*
C13E,V19A,84.6,5,
C13E,V19B,15.4,5,*
C13E,V20A,29.1,6.7,
C13E,V20B,6,3,**
C13E,V20C,3.1,2,**
C13E,V20D,21.6,4.9,
C13E,V20E,1.9,1.3,**
C13E,V20F,30.6,5.1,
C13E,V20G,7.6,3.2,*
C13E,V21A,88.9,4.5,
C13E,V21B,11.1,4.5,*
C13E,V22A,6.9,2.5,*
C13E,V22B,6,2.7,*
C13E,V22C,43.2,8,
C13E,V22D,6.1,2.9,*
C13E,V22E,4,1.8,*
C13E,V22F,6.5,3,*
C13E,V22G,22.9,6.2,
C13E,V22H,4.4,2.4,**
C13E,V23A,74.4,5.2,
C13E,V23B,25.6,5.2,
C13E,V24A,12,5.2,*
C13E,V24B,36.7,7.1,
C13E,V24C,17.1,5.5,*
C13E,V24D,11.5,4.5,*
C13E,V24E,10.3,3.5,*
C13E,V24F,12.4,4.6,*
C13E,V25A,84.5,4.2,
C13E,V25B,15.5,4.2,
C13E,V26A,5.8,2.5,*
C13E,V26B,4.2,2.1,**
C13E,V26C,28.3,5.9,
C13E,V26D,18.1,4.4,
C13E,V26E,27.1,6.3,
C13E,V26F,16.5,4.7,
C13E,V27A,26.1,4.9,
C13E,V27B,73.9,4.9,
C13E,V28A,55.7,5.5,
C13E,V29A,93.5,3.1,
C13E,V30A,82,5,
C13F,V00T,2.4,0,B
C13F,V01A,6.7,3.1,*
C13F,V01B,11,6,**
C13F,V01C,10.1,4.5,*
C13F,V01D,21.5,5.4,
C13F,V01E,20.6,4.7,
C13F,V01F,10.6,5.9,**
C13F,V01G,19.5,7.5,*
C13F,V01M,7.4,0.4,
C13F,V02A,29.1,7.4,
C13F,V02B,19.4,6.7,*
C13F,V02C,7,4.3,**
C13F,V02D,13.5,5.2,*
C13F,V02E,13.6,4.5,*
C13F,V02F,4,1.8,*
C13F,V02G,13.4,4.8,*
C13F,V02M,5.8,0.4,
C13F,V03A,55.6,7.7,
C13F,V03B,35.9,8.1,
C13F,V03C,5,3.1,**
C13F,V03D,3.5,3,**
C13F,V04F,89.6,18.5,
C13F,V05A,S,,S
C13F,V06A,40,9.2,
C13F,V06B,43.6,8.5,
C13F,V06C,9.4,4.7,**
C13F,V06D,7,5.1,**
C13F,V07A,92.1,13.8,
C13F,V08A,36.7,44.6,***
C13F,V09A,65.6,8.8,
C13F,V09B,29,9.3,*
C13F,V09C,3.7,2.9,**
C13F,V09D,1.6,1.4,**
C13F,V10A,S,,S
C13F,V11A,S,,S
C13F,V12A,26.9,9.5,*
C13F,V12B,25.8,9.5,*
C13F,V12C,14.8,5.7,*
C13F,V12D,32.6,9.4,
C13F,V13A,42.5,18.5,*
C13F,V14A,24.2,13.7,**
C13F,V15A,33.7,15.2,*
C13F,V16A,9.5,8.6,**
C13F,V17A,45.4,7.3,
C13F,V17B,54.6,7.3,
C13F,V18A,8.8,7.4,**
C13F,V18B,43.5,9.9,
C13F,V18C,28.5,7.8,
C13F,V18D,3.7,4.4,***
C13F,V18E,7.5,4.3,**
C13F,V18F,8,4.6,**
C13F,V19A,81.1,5.9,
C13F,V19B,18.9,5.9,*
C13F,V20A,30.7,7,
C13F,V20B,14.6,8.4,**
C13F,V20C,2.9,2.1,**
C13F,V20D,20,5.5,
C13F,V20E,3.3,3.1,**
C13F,V20F,21,6,
C13F,V20G,7.4,5,**
C13F,V21A,78.5,4.9,
C13F,V21B,21.5,4.9,
C13F,V22A,8.9,4.8,**
C13F,V22B,11.1,5.4,*
C13F,V22C,34.9,7.1,
C13F,V22D,4.8,3,**
C13F,V22E,4.2,3,**
C13F,V22F,7.8,3.6,*
C13F,V22G,21.8,7.5,*
C13F,V22H,6.4,4.6,**
C13F,V23A,69.2,6.8,
C13F,V23B,30.8,6.8,
C13F,V24A,15,6.5,*
C13F,V24B,37.4,10.1,
C13F,V24C,13,5.8,*
C13F,V24D,7.1,3.9,**
C13F,V24E,6.4,4.1,**
C13F,V24F,21.1,6.8,*
C13F,V25A,81.3,4.2,
C13F,V25B,18.7,4.2,
C13F,V26A,6.8,3.2,*
C13F,V26B,5.2,3,**
C13F,V26C,26.7,10.2,*
C13F,V26D,19.7,6.6,*
C13F,V26E,24.1,6.6,
C13F,V26F,17.5,7.2,*
C13F,V27A,21.8,7.6,*
C13F,V27B,78.2,7.6,
C13F,V28A,58.5,8.8,
C13F,V29A,93.7,4.7,
C13F,V30A,88.1,5.4,
C13G,V00T,4.9,0,B
C13G,V01A,11,3.9,*
C13G,V01B,18.2,4.8,
C13G,V01C,12.2,3.3,
C13G,V01D,21.4,4.2,
C13G,V01E,19.6,4.1,
C13G,V01F,8.3,2.8,*
C13G,V01G,9.3,2.6,
C13G,V01M,6.7,0.3,
C13G,V02A,29,4.9,
C13G,V02B,16.5,3.8,
C13G,V02C,10.4,3.1,
C13G,V02D,13,3.2,
C13G,V02E,14.9,3.2,
C13G,V02F,5.8,2,*
C13G,V02G,10.5,4.1,*
C13G,V02M,5.7,0.3,
C13G,V03A,56.1,5.7,
C13G,V03B,34.3,5.2,
C13G,V03C,6.1,2.4,*
C13G,V03D,3.5,1.9,**
C13G,V04F,54.4,42,**
C13G,V05A,75.6,20.7,
C13G,V06A,39.8,6.8,
C13G,V06B,42.1,6.3,
C13G,V06C,9.5,3.5,*
C13G,V06D,8.5,3.2,*
C13G,V07A,61.7,16.3,
C13G,V08A,66.3,14.3,
C13G,V09A,64.9,6.3,
C13G,V09B,28.1,5.4,
C13G,V09C,4.6,2.2,*
C13G,V09D,2.3,1.6,**
C13G,V10A,53,38.7,**
C13G,V11A,86,18.1,
C13G,V12A,27.5,6.7,
C13G,V12B,22.4,5.1,
C13G,V12C,11.1,3.1,
C13G,V12D,39,7.7,
C13G,V13A,49.2,12.8,
C13G,V14A,24.8,11.1,*
C13G,V15A,40.1,11.8,
C13G,V16A,8.7,5.1,**
C13G,V17A,49.5,5.9,
C13G,V17B,50.5,5.9,
C13G,V18A,6,3.1,**
C13G,V18B,40.4,7.5,
C13G,V18C,31.5,6.8,
C13G,V18D,6,3.9,**
C13G,V18E,5.5,3.8,**
C13G,V18F,10.5,5.3,*
C13G,V19A,83,4.9,
C13G,V19B,17,4.9,
C13G,V20A,30.3,5.3,
C13G,V20B,11.1,3.2,
C13G,V20C,6.7,2.6,*
C13G,V20D,21.2,4.4,
C13G,V20E,2.9,1.5,**
C13G,V20F,19.7,4.4,
C13G,V20G,8,3.1,*
C13G,V21A,88.1,4.2,
C13G,V21B,11.9,4.2,*
C13G,V22A,8.1,2.9,*
C13G,V22B,8.4,2.8,*
C13G,V22C,43.3,6,
C13G,V22D,4.3,2.1,*
C13G,V22E,4.5,2.2,*
C13G,V22F,3.8,2.1,**
C13G,V22G,25.2,4.2,
C13G,V22H,2.5,1.9,**
C13G,V23A,71.1,5.8,
C13G,V23B,28.9,5.8,
C13G,V24A,13,3.5,
C13G,V24B,39.6,6.2,
C13G,V24C,12.5,3.6,
C13G,V24D,8.4,3.7,*
C13G,V24E,11,5,*
C13G,V24F,15.6,4.4,
C13G,V25A,77.5,5.2,
C13G,V25B,22.5,5.2,
C13G,V26A,4.5,2.1,*
C13G,V26B,5.1,2.2,*
C13G,V26C,24.4,5.5,
C13G,V26D,16.3,4.2,
C13G,V26E,29.1,6.4,
C13G,V26F,20.7,5,
C13G,V27A,22.2,4,
C13G,V27B,77.8,4,
C13G,V28A,54.7,5.2,
C13G,V29A,92.9,2.7,
C13G,V30A,85.1,5.2,
C13H,V00T,10.8,0,B
C13H,V01A,5.6,1.8,*
C13H,V01B,12.1,3.3,
C13H,V01C,11.2,2.6,
C13H,V01D,23.5,3.5,
C13H,V01E,22.1,3.2,
C13H,V01F,12.4,2.6,
C13H,V01G,13.1,2.9,
C13H,V01M,7.3,0.2,
C13H,V02A,32.1,4,
C13H,V02B,15,3.4,
C13H,V02C,11.1,2.1,
C13H,V02D,14.8,3.5,
C13H,V02E,13.7,2.2,
C13H,V02F,5.3,1.7,*
C13H,V02G,8.1,2,
C13H,V02M,5.4,0.3,
C13H,V03A,59.3,4.6,
C13H,V03B,32.6,3.9,
C13H,V03C,6.2,2.2,*
C13H,V03D,1.8,1.1,**
C13H,V04F,86.8,13.4,
C13H,V05A,15.1,14.9,**
C13H,V06A,44.7,5.1,
C13H,V06B,42.2,4.6,
C13H,V06C,9.5,2.2,
C13H,V06D,3.5,1.2,*
C13H,V07A,76.7,15.9,
C13H,V08A,27.5,16,**
C13H,V09A,68.3,4.4,
C13H,V09B,26.7,3.7,
C13H,V09C,3.6,1.8,**
C13H,V09D,1.4,1.1,**
C13H,V10A,53.7,59.4,***
C13H,V11A,46.3,59.4,***
C13H,V12A,53.5,4.7,
C13H,V12B,32.9,4.3,
C13H,V12C,6.1,1.7,
C13H,V12D,7.5,2.5,*
C13H,V13A,57.9,14.8,
C13H,V14A,23,12.1,**
C13H,V15A,6.7,5.5,**
C13H,V16A,13.9,8,**
C13H,V17A,41.9,3.8,
C13H,V17B,58.1,3.8,
C13H,V18A,3.6,2.3,**
C13H,V18B,52.1,6.8,
C13H,V18C,26.9,6.2,
C13H,V18D,5.7,2.9,**
C13H,V18E,3.5,2,**
C13H,V18F,8.2,4.5,**
C13H,V19A,78.3,2.9,
C13H,V19B,21.7,2.9,
C13H,V20A,30.8,3.7,
C13H,V20B,11.8,3.4,
C13H,V20C,3.9,1.5,*
C13H,V20D,20.7,3.4,
C13H,V20E,3.4,1.8,**
C13H,V20F,22.8,4.5,
C13H,V20G,6.6,2.3,*
C13H,V21A,85,2.7,
C13H,V21B,15,2.7,
C13H,V22A,9.8,2.8,
C13H,V22B,9.1,3.2,*
C13H,V22C,51.6,4.8,
C13H,V22D,2.7,1.6,**
C13H,V22E,4.6,2,*
C13H,V22F,3.5,1.1,*
C13H,V22G,14.9,2.9,
C13H,V22H,3.9,1.5,*
C13H,V23A,71.4,4,
C13H,V23B,28.6,4,
C13H,V24A,11.2,2.5,
C13H,V24B,37.4,4.5,
C13H,V24C,10.9,3.2,
C13H,V24D,6.7,2.6,*
C13H,V24E,18.4,3.3,
C13H,V24F,15.4,4,
C13H,V25A,78.2,3.1,
C13H,V25B,21.8,3.1,
C13H,V26A,6.7,2.5,*
C13H,V26B,4.9,3.2,**
C13H,V26C,24,4.2,
C13H,V26D,18,3.2,
C13H,V26E,30.3,4.9,
C13H,V26F,16.1,3.7,
C13H,V27A,22.8,3.4,
C13H,V27B,77.2,3.4,
C13H,V28A,45.9,4.1,
C13H,V29A,90,2.3,
C13H,V30A,89.7,2.6,
C13I,V00T,3.8,0,B
C13I,V01A,6.3,3.1,*
C13I,V01B,16.3,8.1,*
C13I,V01C,11.2,3.8,*
C13I,V01D,19.3,5.3,
C13I,V01E,24.7,5.6,
C13I,V01F,7.4,5.3,**
C13I,V01G,14.8,10.5,**
C13I,V01M,7.1,0.4,
C13I,V02A,24.6,6,
C13I,V02B,12.9,6.9,**
C13I,V02C,9.9,4.2,*
C13I,V02D,18.3,7.4,*
C13I,V02E,11.2,3,
C13I,V02F,5.8,3,**
C13I,V02G,17.3,8.6,*
C13I,V02M,6.1,0.5,
C13I,V03A,61.5,7.7,
C13I,V03B,31.7,7.5,
C13I,V03C,4.8,3.2,**
C13I,V03D,2,3.9,***
C13I,V04F,88.5,58.5,**
C13I,V05A,48.9,16.8,*
C13I,V06A,46.7,8,
C13I,V06B,41.6,7.8,
C13I,V06C,7.3,3.2,*
C13I,V06D,4.4,4,**
C13I,V07A,74.6,34.2,*
C13I,V08A,42.7,20.9,*
C13I,V09A,68.5,6.2,
C13I,V09B,27.4,6.9,
C13I,V09C,4,2.4,**
C13I,V09D,S,,S
C13I,V10A,S,,S
C13I,V11A,S,,S
C13I,V12A,17.3,5.2,*
C13I,V12B,16.4,5.2,*
C13I,V12C,18.1,9.2,**
C13I,V12D,48.1,11.4,
C13I,V13A,25.2,19.2,**
C13I,V14A,35,20.1,**
C13I,V15A,39.7,19.6,*
C13I,V16A,2.7,2.3,**
C13I,V17A,56.7,8.6,
C13I,V17B,43.3,8.6,
C13I,V18A,5.7,3.9,**
C13I,V18B,39.5,8.1,
C13I,V18C,37.3,9.1,
C13I,V18D,3.5,2.6,**
C13I,V18E,6.3,4.8,**
C13I,V18F,7.7,3.8,*
C13I,V19A,78.1,10.4,
C13I,V19B,21.9,10.4,*
C13I,V20A,30.7,9.3,*
C13I,V20B,7,4.4,**
C13I,V20C,4.9,3.2,**
C13I,V20D,18.9,6.4,*
C13I,V20E,6.5,5.9,**
C13I,V20F,23.9,10,*
C13I,V20G,8.3,4.4,**
C13I,V21A,81,8,
C13I,V21B,19,8,*
C13I,V22A,2.3,2.1,**
C13I,V22B,7.1,3.7,**
C13I,V22C,50.4,7.2,
C13I,V22D,9.3,3.5,*
C13I,V22E,5.5,3.3,**
C13I,V22F,5.7,3.3,**
C13I,V22G,12.2,4.9,*
C13I,V22H,7.4,3.7,*
C13I,V23A,71.4,8.6,
C13I,V23B,28.6,8.6,*
C13I,V24A,10.7,5.3,*
C13I,V24B,39.5,8.3,
C13I,V24C,10.7,4.5,*
C13I,V24D,5.9,2.5,*
C13I,V24E,17.8,5.3,
C13I,V24F,15.3,6,*
C13I,V25A,74.5,10.2,
C13I,V25B,25.5,10.2,*
C13I,V26A,5.7,3,**
C13I,V26B,5.1,2.5,*
C13I,V26C,14.2,4.1,
C13I,V26D,23.9,6.3,
C13I,V26E,27.4,6.4,
C13I,V26F,23.6,5.7,
C13I,V27A,23.7,8.1,*
C13I,V27B,76.3,8.1,
C13I,V28A,66,5.5,
C13I,V29A,95.1,3.2,
C13I,V30A,90.9,5.3,
C13J,V00T,13,0,B
C13J,V01A,10.4,2.2,
C13J,V01B,11.6,2.4,
C13J,V01C,10.5,2.3,
C13J,V01D,20.7,3.8,
C13J,V01E,20.1,3.5,
C13J,V01F,12.5,2.6,
C13J,V01G,14.2,3.3,
C13J,V01M,7.1,0.2,
C13J,V02A,30.4,3.4,
C13J,V02B,15.2,2.6,
C13J,V02C,11.3,2.7,
C13J,V02D,17.3,2.7,
C13J,V02E,11.2,2.7,
C13J,V02F,6.9,2.2,*
C13J,V02G,7.6,1.9,
C13J,V02M,5.5,0.2,
C13J,V03A,61.9,5,
C13J,V03B,31.9,4.4,
C13J,V03C,3.9,2.3,**
C13J,V03D,2.3,1.1,*
C13J,V04F,76,18.8,
C13J,V05A,30.3,21.2,**
C13J,V06A,50.2,4.8,
C13J,V06B,39.8,4.6,
C13J,V06C,6.9,2.3,*
C13J,V06D,3.1,1.2,*
C13J,V07A,81.9,11.3,
C13J,V08A,24,13.1,**
C13J,V09A,73.1,4.7,
C13J,V09B,24.2,4.7,
C13J,V09C,1.9,1.1,**
C13J,V09D,0.8,0.6,**
C13J,V10A,65,36.2,**
C13J,V11A,35,36.2,***
C13J,V12A,38.1,4.7,
C13J,V12B,30.9,4.8,
C13J,V12C,9.4,2.2,
C13J,V12D,21.6,5.4,
C13J,V13A,47,13.1,
C13J,V14A,7.8,4.6,**
C13J,V15A,39.2,14.1,*
C13J,V16A,12.7,6.4,**
C13J,V17A,56,4.1,
C13J,V17B,44,4.1,
C13J,V18A,5.1,1.7,*
C13J,V18B,51.8,4.7,
C13J,V18C,25.9,4.2,
C13J,V18D,6.6,2.7,*
C13J,V18E,7,2.3,*
C13J,V18F,3.6,1.7,*
C13J,V19A,74.4,3.5,
C13J,V19B,25.6,3.5,
C13J,V20A,33.9,3.4,
C13J,V20B,9.4,2.4,
C13J,V20C,8.7,2.6,
C13J,V20D,17.6,3.1,
C13J,V20E,3,1.3,*
C13J,V20F,20.7,3.4,
C13J,V20G,6.7,1.9,
C13J,V21A,85.4,3.5,
C13J,V21B,14.6,3.5,
C13J,V22A,6,1.5,
C13J,V22B,5.6,1.7,*
C13J,V22C,60.7,3.8,
C13J,V22D,2.1,1.3,**
C13J,V22E,3.2,1.4,*
C13J,V22F,4.4,1.6,*
C13J,V22G,14.5,2.9,
C13J,V22H,3.4,1.5,*
C13J,V23A,65.8,4.1,
C13J,V23B,34.2,4.1,
C13J,V24A,9.9,3.1,*
C13J,V24B,35,5.5,
C13J,V24C,12,3,
C13J,V24D,7.7,2.3,
C13J,V24E,17.7,3.9,
C13J,V24F,17.7,4.1,
C13J,V25A,78.1,3.4,
C13J,V25B,21.9,3.4,
C13J,V26A,6.6,2,*
C13J,V26B,9.3,2.7,
C13J,V26C,21.2,4,
C13J,V26D,19.5,3.2,
C13J,V26E,23.5,4,
C13J,V26F,19.8,3.6,
C13J,V27A,18.8,3.2,
C13J,V27B,81.2,3.2,
C13J,V28A,76,3.8,
C13J,V29A,97.6,1.1,
C13J,V30A,86.6,3.2,
C13K,V00T,4.8,0,B
C13K,V01A,8.6,3.3,*
C13K,V01B,9.9,3.1,*
C13K,V01C,12.4,5.7,*
C13K,V01D,19.8,4.2,
C13K,V01E,24.1,5,
C13K,V01F,12.6,4,*
C13K,V01G,12.6,3.5,
C13K,V01M,7.2,0.3,
C13K,V02A,25.5,5.8,
C13K,V02B,17.5,4.3,
C13K,V02C,9.4,3.2,*
C13K,V02D,16,4.5,
C13K,V02E,15.1,5.4,*
C13K,V02F,7.2,2.7,*
C13K,V02G,9.4,2.7,
C13K,V02M,5.8,0.4,
C13K,V03A,58.9,6.7,
C13K,V03B,34.7,6.2,
C13K,V03C,4.1,3,**
C13K,V03D,2.3,1.4,**
C13K,V04F,44,38.7,**
C13K,V05A,58.2,38.9,**
C13K,V06A,48.3,6.9,
C13K,V06B,41.7,5.8,
C13K,V06C,6.6,3.4,**
C13K,V06D,3.4,2.5,**
C13K,V07A,57.7,16.7,
C13K,V08A,46.9,18,*
C13K,V09A,66.4,6.3,
C13K,V09B,30.3,6,
C13K,V09C,1.9,1.3,**
C13K,V09D,1.4,1.3,**
C13K,V10A,55.1,42.9,**
C13K,V11A,44.9,42.9,**
C13K,V12A,47.5,6.3,
C13K,V12B,25.6,5.5,
C13K,V12C,4.4,2.3,**
C13K,V12D,22.4,7.7,*
C13K,V13A,15.9,11.3,**
C13K,V14A,4.3,5.1,***
C13K,V15A,72.7,15.5,
C13K,V16A,9.8,6.1,**
C13K,V17A,53.5,5.5,
C13K,V17B,46.5,5.5,
C13K,V18A,10.1,4.6,*
C13K,V18B,43.6,6.3,
C13K,V18C,23.1,5.9,
C13K,V18D,8.8,4,*
C13K,V18E,8.5,4.2,*
C13K,V18F,5.9,4.3,**
C13K,V19A,74.6,4.6,
C13K,V19B,25.4,4.6,
C13K,V20A,36.7,7,
C13K,V20B,9.6,3.1,*
C13K,V20C,7.7,3.6,*
C13K,V20D,16.3,4.6,
C13K,V20E,1.8,1.5,**
C13K,V20F,17.6,4.7,
C13K,V20G,10.2,5.2,**
C13K,V21A,81,5.4,
C13K,V21B,19,5.4,
C13K,V22A,10.4,4.6,*
C13K,V22B,4.3,1.9,*
C13K,V22C,62.9,5.8,
C13K,V22D,1.7,1.1,**
C13K,V22E,3.7,1.8,*
C13K,V22F,6,2.7,*
C13K,V22G,7.8,2.9,*
C13K,V22H,3.4,1.7,**
C13K,V23A,65.1,4.5,
C13K,V23B,34.9,4.5,
C13K,V24A,10,4.4,*
C13K,V24B,32.3,7.2,
C13K,V24C,18.6,6.7,*
C13K,V24D,12.7,5.8,*
C13K,V24E,14,5.9,*
C13K,V24F,12.4,5.6,*
C13K,V25A,73.3,5,
C13K,V25B,26.7,5,
C13K,V26A,4.4,2.4,**
C13K,V26B,10.1,7.4,**
C13K,V26C,25.7,8.4,*
C13K,V26D,22.4,5.5,
C13K,V26E,24.3,6.7,
C13K,V26F,13.2,5.8,*
C13K,V27A,20.3,5.4,
C13K,V27B,79.7,5.4,
C13K,V28A,47.8,6,
C13K,V29A,94.7,3,
C13K,V30A,92.8,3.4,
C13L,V00T,2,0,B
C13L,V01A,8.4,4.2,*
C13L,V01B,9.7,4,*
C13L,V01C,15.4,5.7,*
C13L,V01D,16.8,3.9,
C13L,V01E,23.6,6.3,
C13L,V01F,10.9,6.2,**
C13L,V01G,15.1,5.8,*
C13L,V01M,7.2,0.4,
C13L,V02A,27,5.4,
C13L,V02B,14.6,3.9,
C13L,V02C,9,4,*
C13L,V02D,13.7,6.2,*
C13L,V02E,15.4,5.3,*
C13L,V02F,9.4,5.1,**
C13L,V02G,10.8,4.4,*
C13L,V02M,5.9,0.4,
C13L,V03A,57.1,8.4,
C13L,V03B,36.2,7.5,
C13L,V03C,4.4,3.3,**
C13L,V03D,2.3,2.2,**
C13L,V04F,71.9,49.5,**
C13L,V05A,S,,S
C13L,V06A,40.3,6.9,
C13L,V06B,48.1,5.1,
C13L,V06C,9.4,4.8,**
C13L,V06D,2.3,1.7,**
C13L,V07A,91.2,18.8,
C13L,V08A,S,,S
C13L,V09A,72.6,7.6,
C13L,V09B,25.6,7.1,
C13L,V09C,1.6,1.6,**
C13L,V09D,S,,S
C13L,V10A,S,,S
C13L,V11A,S,,S
C13L,V12A,29.9,9,*
C13L,V12B,17.6,7.5,*
C13L,V12C,12.3,11.9,**
C13L,V12D,40.2,8.6,
C13L,V13A,11.8,17.3,***
C13L,V14A,7.4,6.6,**
C13L,V15A,78.8,18,
C13L,V16A,S,,S
C13L,V17A,58.1,7.4,
C13L,V17B,41.9,7.4,
C13L,V18A,3.1,2.8,**
C13L,V18B,42.4,9.1,
C13L,V18C,33.3,8.4,
C13L,V18D,6.2,4.1,**
C13L,V18E,6.8,5.9,**
C13L,V18F,8.2,6.5,**
C13L,V19A,79.4,7.2,
C13L,V19B,20.6,7.2,*
C13L,V20A,40.5,8.5,
C13L,V20B,7.5,3.2,*
C13L,V20C,4.2,3,**
C13L,V20D,16.7,4.9,
C13L,V20E,3.6,3.5,**
C13L,V20F,19.7,7.6,*
C13L,V20G,7.7,4.8,**
C13L,V21A,86.3,5.5,
C13L,V21B,13.7,5.5,*
C13L,V22A,7.5,5.2,**
C13L,V22B,5.9,4.7,**
C13L,V22C,48.7,12.3,
C13L,V22D,4.4,3.6,**
C13L,V22E,4.5,3.4,**
C13L,V22F,3.4,2.7,**
C13L,V22G,20.1,8.6,*
C13L,V22H,5.6,3.3,**
C13L,V23A,71,8.6,
C13L,V23B,29,8.6,
C13L,V24A,9.4,5.8,**
C13L,V24B,34.2,9.6,
C13L,V24C,15,7.3,*
C13L,V24D,7.4,4.5,**
C13L,V24E,19.5,8,*
C13L,V24F,14.5,7.5,**
C13L,V25A,76.9,6.6,
C13L,V25B,23.1,6.6,
C13L,V26A,3.3,2.8,**
C13L,V26B,3.4,2.3,**
C13L,V26C,25.7,7.6,
C13L,V26D,12.2,5.3,*
C13L,V26E,37.2,10.9,
C13L,V26F,18.2,6.3,*
C13L,V27A,28.1,10,*
C13L,V27B,71.9,10,
C13L,V28A,51.7,8.9,
C13L,V29A,86.8,5.9,
C13L,V30A,82.7,10.8,
C14A,V00T,53.5,2,
C14A,V01A,11,1.3,
C14A,V01B,15.1,1.5,
C14A,V01C,11.7,1.2,
C14A,V01D,20,1.4,
C14A,V01E,21.4,1.6,
C14A,V01F,10.8,1.2,
C14A,V01G,10.1,1.4,
C14A,V01M,6.9,0.1,
C14A,V02A,35.1,1.9,
C14A,V02B,16.2,1.5,
C14A,V02C,10.3,1.2,
C14A,V02D,14.9,1.2,
C14A,V02E,11.5,1.1,
C14A,V02F,5.2,0.8,
C14A,V02G,6.9,0.9,
C14A,V02M,5.3,0.1,
C14A,V03A,62.5,2.6,
C14A,V03B,31.9,2.2,
C14A,V03C,4.1,0.9,
C14A,V03D,1.4,0.5,*
C14A,V04F,59.9,13,
C14A,V05A,45.4,15.1,*
C14A,V06A,49,2.5,
C14A,V06B,40.1,2.2,
C14A,V06C,8.4,1.4,
C14A,V06D,2.4,0.5,
C14A,V07A,71.7,10.3,
C14A,V08A,40.9,10.9,
C14A,V09A,66.7,2.4,
C14A,V09B,29.8,2.2,
C14A,V09C,2.6,0.6,
C14A,V09D,0.8,0.3,*
C14A,V10A,59.3,18.9,*
C14A,V11A,42.8,18.8,*
C14A,V12A,48.7,2.7,
C14A,V12B,36.2,1.9,
C14A,V12C,8.7,1.1,
C14A,V12D,6.3,1.3,
C14A,V13A,45.9,8,
C14A,V14A,28.5,9,*
C14A,V15A,9,5.5,**
C14A,V16A,41,7.9,
C14A,V17A,45.4,2,
C14A,V17B,54.6,2,
C14A,V18A,7.1,2.1,
C14A,V18B,50.2,2.5,
C14A,V18C,25.8,2.5,
C14A,V18D,5.3,1.3,
C14A,V18E,6.7,1.3,
C14A,V18F,4.8,1.2,
C14A,V19A,69.8,2.3,
C14A,V19B,30.2,2.3,
C14A,V20A,27.1,2.1,
C14A,V20B,9.8,1.2,
C14A,V20C,5.8,1,
C14A,V20D,16.4,1.5,
C14A,V20E,3.6,0.9,
C14A,V20F,28.8,2.7,
C14A,V20G,8.5,1.5,
C14A,V21A,76,2,
C14A,V21B,24,2,
C14A,V22A,8.2,1.3,
C14A,V22B,8.1,1.2,
C14A,V22C,51.5,2.5,
C14A,V22D,5.4,1.3,
C14A,V22E,5.3,1,
C14A,V22F,2.9,0.7,
C14A,V22G,14.5,1.8,
C14A,V22H,4.1,0.8,
C14A,V23A,67.8,2.1,
C14A,V23B,32.2,2.1,
